ANO;M“S;REGIONAL;MODALIDADE;OPERADOR;DISTRITO;MASSA (t);VIAGENS;PERCURSO (Km);Hora (h:mm);DIAS;COLETORES;HORAS;CLASSE
2021;Setembro;OESTE;COLETA DOMICILIAR C/ COMPACTADOR;CONTRATADA;O.21B;205,03;24;1.095,00;80:35:00;14;;80,58;RDO
2021;Setembro;OESTE;COLETA DOMICILIAR C/ COMPACTADOR;CONTRATADA;O.22B;212,17;18;1.189,00;84:10:00;14;;84,17;RDO
2021;Setembro;OESTE;COLETA DOMICILIAR C/ COMPACTADOR;CONTRATADA;O.23B;143,29;22;1.536,00;63:45:00;14;;63,75;RDO
2021;Setembro;OESTE;COLETA DOMICILIAR C/ COMPACTADOR;CONTRATADA;O.25B;257,59;27;1.744,00;90:02:00;14;;90,03;RDO
2021;Setembro;OESTE;COLETA DOMICILIAR C/ COMPACTADOR;CONTRATADA;O.28B;176,18;18;924,00;80:22:00;14;;80,37;RDO
2021;Setembro;OESTE;COLETA DOMICILIAR C/ COMPACTADOR;CONTRATADA;O.29B;207,35;29;1.852,00;83:39:00;14;;83,65;RDO
2021;Setembro;OESTE;COLETA DOMICILIAR C/ COMPACTADOR;CONTRATADA;O.30B;206,68;19;1.140,00;73:29:00;14;;73,48;RDO
2021;Setembro;OESTE;COLETA DOMICILIAR C/ COMPACTADOR;CONTRATADA;O.31B;234,54;18;1.005,00;79:45:00;15;;79,75;RDO
2021;Setembro;OESTE;COLETA DOMICILIAR C/ COMPACTADOR;CONTRATADA;O.07D;248,95;32;1.516,00;122:35:00;27;;122,58;RDO
2021;Setembro;OESTE;COLETA DOMICILIAR C/ COMPACTADOR;CONTRATADA;O.08D;272,31;32;1.908,00;142:10:00;27;;142,17;RDO
2021;Setembro;OESTE;COLETA VILAS E LOCAIS DIF. ACESSO;CONTRATADA;Vilas e locais de dif°cil acesso;584,68;;;;;;;RDO
2021;Setembro;OESTE;SERVIÄOS DE MULTITAREFA;CONTRATADA;Locais dep. Clandestina;451,97;;;;;;;RSU
2021;Setembro;OESTE;SERVIÄOS DE MULTITAREFA;CONTRATADA;Coleta URPV Cam. Carroceira Madeira;162,88;;;;;;;RSU
2021;Setembro;OESTE;COLETA CAÄAMBAS;CONTRATADA;URPV;1.513,34;;;;;;;RCC
2021;Setembro;OESTE;COLETA DEP.CLANDESTINA CARREG. MEC∂NICO;CONTRATADA;Locais dep. Clandestina;329,52;30;1.640,00;70:47:00;;;70,78;RPU
2021;Setembro;OESTE;COLETA SELETIVA PMPV;COOPERATIVA;O.05CS;8,51;4;179,00;14:34:00;4;8;14,57;RDO
2021;Setembro;OESTE;COLETA SELETIVA PMPV;COOPERATIVA;O.02CS;10,35;4;315,00;21:30:00;4;8;21,50;RDO
2021;Setembro;OESTE;COLETA SELETIVA PMPV;COOPERATIVA;O.16CS;5,17;4;347,00;22:22:00;4;8;22,37;RDO
2021;Setembro;OESTE;COLETA SELETIVA PMPV;COOPERATIVA;O.03CS;3,77;4;250,00;11:18:00;4;8;11,30;RDO
2021;Setembro;OESTE;COLETA SELETIVA PMPV;COOPERATIVA;O.07CS;8,12;4;310,00;17:08:00;4;8;17,13;RDO
2021;Setembro;OESTE;COLETA SELETIVA PMPV;COOPERATIVA;O.05CS;0,00;0;0,00;0:00:00;0;0;0,00;RDO
2021;Setembro;OESTE;COLETA SELETIVA PMPV;COOPERATIVA;O.02CS;0,00;0;0,00;0:00:00;0;0;0,00;RDO
2021;Setembro;OESTE;COLETA SELETIVA PMPV;COOPERATIVA;O.16CS;1,21;1;99,00;4:43:00;1;2;4,72;RDO
2021;Setembro;OESTE;COLETA SELETIVA PMPV;COOPERATIVA;O.03CS;0,00;0;0,00;0:00:00;0;0;0,00;RDO
2021;Setembro;OESTE;COLETA SELETIVA PMPV;COOPERATIVA;O.07CS;2,13;1;86,00;3:41:00;1;2;3,68;RDO
2021;Setembro;OESTE;COLETA SELETIVA PMPV;COOPERATIVA;O.23CS;0,00;0;0,00;0:00:00;0;0;0,00;RDO
2021;Setembro;OESTE;COLETA SELETIVA PMPV;COOPERATIVA;O.08CS;1,80;1;67,00;3:02:00;1;2;3,03;RDO
2021;Setembro;OESTE;COLETA SELETIVA PMPV;COOPERATIVA;O.23CS;8,08;4;265,00;12:12:00;4;8;12,20;RDO
2021;Setembro;OESTE;COLETA SELETIVA PMPV;COOPERATIVA;O.08CS;7,46;4;255,00;12:58:00;4;8;12,97;RDO
2021;Setembro;OESTE;COLETA SELETIVA PMPV;COOPERATIVA;O.22CS;4,07;2;131,00;11:07:00;2;4;11,12;RDO
2021;Setembro;OESTE;COLETA SELETIVA PMPV;COOPERATIVA;O.22CS;4,06;2;147,00;10:05:00;2;4;10,08;RDO
2021;Outubro;OESTE;COLETA DOMICILIAR C/ COMPACTADOR;CONTRATADA;O.01A;192,35;21;1.049,00;75:10:00;13;52;75,17;RDO
2021;Outubro;OESTE;COLETA DOMICILIAR C/ COMPACTADOR;CONTRATADA;O.02A;198,75;26;1.132,00;73:23:00;13;52;73,38;RDO
2021;Outubro;OESTE;COLETA DOMICILIAR C/ COMPACTADOR;CONTRATADA;O.03A;173,27;19;1.048,00;76:47:00;13;52;76,78;RDO
2021;Outubro;OESTE;COLETA DOMICILIAR C/ COMPACTADOR;CONTRATADA;O.04A;185,16;26;1.195,00;79:14:00;13;52;79,23;RDO
2021;Outubro;OESTE;COLETA DOMICILIAR C/ COMPACTADOR;CONTRATADA;O.09A;208,02;27;1.496,00;83:20:00;13;52;83,33;RDO
2021;Outubro;OESTE;COLETA DOMICILIAR C/ COMPACTADOR;CONTRATADA;O.10A;193,71;26;1.502,00;73:42:00;13;52;73,70;RDO
2021;Outubro;OESTE;COLETA DOMICILIAR C/ COMPACTADOR;CONTRATADA;O.11A;194,73;26;1.454,00;74:20:00;13;52;74,33;RDO
2021;Outubro;OESTE;COLETA DOMICILIAR C/ COMPACTADOR;CONTRATADA;O.12A;168,92;26;1.400,00;71:30:00;13;52;71,50;RDO
2021;Outubro;OESTE;COLETA DOMICILIAR C/ COMPACTADOR;CONTRATADA;O.13A;196,12;17;989,00;73:38:00;13;52;73,63;RDO
2021;Outubro;OESTE;COLETA DOMICILIAR C/ COMPACTADOR;CONTRATADA;O.15A;182,79;19;1.017,00;64:30:00;13;52;64,50;RDO
2021;Outubro;OESTE;COLETA DOMICILIAR C/ COMPACTADOR;CONTRATADA;O.16A;218,92;19;1.169,00;89:41:00;13;52;89,68;RDO
2021;Outubro;OESTE;COLETA DOMICILIAR C/ COMPACTADOR;CONTRATADA;O.24A;144,69;16;765,00;70:06:00;13;52;70,10;RDO
2021;Outubro;OESTE;COLETA DOMICILIAR C/ COMPACTADOR;CONTRATADA;O.26A;223,10;19;1.131,00;98:02:00;13;52;98,03;RDO
2021;Outubro;OESTE;COLETA DOMICILIAR C/ COMPACTADOR;CONTRATADA;O.27A;195,91;17;1.004,00;81:53:00;13;52;81,88;RDO
2021;Outubro;OESTE;COLETA DOMICILIAR C/ COMPACTADOR;CONTRATADA;O.32A;204,13;17;861,00;68:10:00;13;51;68,17;RDO
2021;Outubro;OESTE;COLETA DOMICILIAR C/ COMPACTADOR;CONTRATADA;O.05B;165,07;23;1.062,00;63:16:00;12;48;63,27;RDO
2021;Outubro;OESTE;COLETA DOMICILIAR C/ COMPACTADOR;CONTRATADA;O.06B;169,31;16;911,00;66:20:00;12;48;66,33;RDO
2021;Outubro;OESTE;COLETA DOMICILIAR C/ COMPACTADOR;CONTRATADA;O.14B;160,85;16;835,00;73:03:00;12;48;73,05;RDO
2021;Outubro;OESTE;COLETA DOMICILIAR C/ COMPACTADOR;CONTRATADA;O.17B;176,83;24;1.096,00;74:05:00;12;48;74,08;RDO
2021;Outubro;OESTE;COLETA DOMICILIAR C/ COMPACTADOR;CONTRATADA;O.18B;168,74;25;1.232,00;67:55:00;12;48;67,92;RDO
2021;Outubro;OESTE;COLETA DOMICILIAR C/ COMPACTADOR;CONTRATADA;O.19B;196,55;27;1.676,00;82:35:00;12;48;82,58;RDO
2021;Outubro;OESTE;COLETA DOMICILIAR C/ COMPACTADOR;CONTRATADA;O.20B;169,25;16;863,00;61:36:00;12;48;61,60;RDO
2021;Outubro;OESTE;COLETA DOMICILIAR C/ COMPACTADOR;CONTRATADA;O.21B;185,68;20;929,00;75:10:00;12;48;75,17;RDO
2021;Outubro;OESTE;COLETA DOMICILIAR C/ COMPACTADOR;CONTRATADA;O.22B;193,63;16;1.049,00;72:20:00;12;48;72,33;RDO
2021;Outubro;OESTE;COLETA DOMICILIAR C/ COMPACTADOR;CONTRATADA;O.23B;131,94;19;1.347,00;56:00:00;12;48;56,00;RDO
2021;Outubro;OESTE;COLETA DOMICILIAR C/ COMPACTADOR;CONTRATADA;O.25B;223,28;23;1.449,00;74:00:00;12;48;74,00;RDO
2021;Outubro;OESTE;COLETA DOMICILIAR C/ COMPACTADOR;CONTRATADA;O.28B;157,08;16;806,00;69:53:00;12;48;69,88;RDO
2021;Outubro;OESTE;COLETA DOMICILIAR C/ COMPACTADOR;CONTRATADA;O.29B;179,92;27;1.697,00;87:18:00;12;48;87,30;RDO
2021;Outubro;OESTE;COLETA DOMICILIAR C/ COMPACTADOR;CONTRATADA;O.30B;186,54;16;943,00;62:01:00;12;48;62,02;RDO
2021;Outubro;OESTE;COLETA DOMICILIAR C/ COMPACTADOR;CONTRATADA;O.31B;172,75;15;914,00;66:48:00;12;48;66,80;RDO
2021;Outubro;OESTE;COLETA DOMICILIAR C/ COMPACTADOR;CONTRATADA;O.07D;245,23;31;1.457,00;122:44:00;25;100;122,73;RDO
2021;Outubro;OESTE;COLETA DOMICILIAR C/ COMPACTADOR;CONTRATADA;O.08D;269,82;30;1.599,00;130:55:00;25;100;130,92;RDO
2021;Outubro;OESTE;COLETA VILAS E LOCAIS DIF. ACESSO;CONTRATADA;Vilas e locais de dif°cil acesso;576,41;148;6.967,00;407:20:00;75;150;407,33;RDO
2021;Outubro;OESTE;SERVIÄOS DE MULTITAREFA;CONTRATADA;Locais dep. clandestina;437,71;;;;;;;RSU
2021;Outubro;OESTE;COLETA CAÄAMBAS;CONTRATADA;URPV;1.255,38;;;;;;;RCC
2021;Outubro;OESTE;SERVIÄOS DE MULTITAREFA;CONTRATADA;Coleta URPV Cam. Carroceira Madeira;166,00;;;;;;;RSU
2021;Outubro;OESTE;COLETA DEP.CLANDESTINA CARREG. MEC∂NICO;CONTRATADA;Locais dep. clandestina;424,98;38;2.157,00;115:24:00;19;;115,40;RPU
2021;Outubro;OESTE;COLETA SELETIVA PMPV;COOPERATIVA;O.05CS;11,60;5;240,00;19:15:00;5;10;19,25;RDO
2021;Outubro;OESTE;COLETA SELETIVA PMPV;COOPERATIVA;O.02CS;12,12;5;345,00;26:25:00;5;10;26,42;RDO
2021;Outubro;OESTE;COLETA SELETIVA PMPV;COOPERATIVA;O.16CS;4,29;4;297,00;18:54:00;4;8;18,90;RDO
2021;Outubro;OESTE;COLETA SELETIVA PMPV;COOPERATIVA;O.03CS;3,83;5;279,00;15:18:00;5;10;15,30;RDO
2021;Outubro;OESTE;COLETA SELETIVA PMPV;COOPERATIVA;O.07CS;7,49;4;296,00;16:35:00;4;8;16,58;RDO
2021;Outubro;OESTE;COLETA SELETIVA PMPV;COOPERATIVA;O.23CS;8,75;5;313,00;15:32:00;5;10;15,53;RDO
2021;Outubro;OESTE;COLETA SELETIVA PMPV;COOPERATIVA;O.08CS;8,26;4;265,00;14:00:00;4;8;14,00;RDO
2021;Outubro;OESTE;COLETA SELETIVA PMPV;COOPERATIVA;O.22CS;9,70;5;314,00;22:25:00;5;10;22,42;RDO
2021;Janeiro;PAMPULHA;COLETA VILAS E LOCAIS DIF. ACESSO;CONTRATADA;Vilas e locais de dif°cil acesso;97,42;;;;;;;RDO
2021;Janeiro;PAMPULHA;COLETA DOMICILIAR C/ COMPACTADOR;CONTRATADA;P.06A;235,19;32;1.239,00;88:30:00;12;48;88,50;RDO
2021;Janeiro;PAMPULHA;COLETA DOMICILIAR C/ COMPACTADOR;CONTRATADA;P.07A;174,08;27;1.155,00;92:20:00;12;48;92,33;RDO
2021;Janeiro;PAMPULHA;COLETA DOMICILIAR C/ COMPACTADOR;CONTRATADA;P.08A;211,26;31;1.341,00;81:50:00;12;48;81,83;RDO
2021;Janeiro;PAMPULHA;COLETA DOMICILIAR C/ COMPACTADOR;CONTRATADA;P.09A;203,15;29;1.299,00;85:20:00;12;48;85,33;RDO
2021;Janeiro;PAMPULHA;COLETA DOMICILIAR C/ COMPACTADOR;CONTRATADA;P.10A;226,99;31;1.746,00;95:40:00;12;48;95,67;RDO
2021;Janeiro;PAMPULHA;COLETA DOMICILIAR C/ COMPACTADOR;CONTRATADA;P.11A;243,04;31;1.798,00;83:30:00;12;48;83,50;RDO
2021;Janeiro;PAMPULHA;COLETA DOMICILIAR C/ COMPACTADOR;CONTRATADA;P.12A;224,01;31;1.722,00;87:30:00;12;48;87,50;RDO
2021;Janeiro;PAMPULHA;COLETA DOMICILIAR C/ COMPACTADOR;CONTRATADA;P.13A;255,90;32;1.882,00;108:35:00;12;48;108,58;RDO
2021;Janeiro;PAMPULHA;COLETA DOMICILIAR C/ COMPACTADOR;CONTRATADA;P.14A;199,52;26;1.326,00;74:25:00;12;48;74,42;RDO
2021;Janeiro;PAMPULHA;COLETA DOMICILIAR C/ COMPACTADOR;CONTRATADA;P.16A;227,28;31;1.486,00;93:55:00;12;48;93,92;RDO
2021;Janeiro;PAMPULHA;COLETA DOMICILIAR C/ COMPACTADOR;CONTRATADA;P.20A;159,24;26;1.441,00;75:15:00;12;48;75,25;RDO
2021;Janeiro;PAMPULHA;COLETA DOMICILIAR C/ COMPACTADOR;CONTRATADA;P.21A;249,78;34;1.959,00;120:55:00;12;48;120,92;RDO
2021;Janeiro;PAMPULHA;COLETA DOMICILIAR C/ COMPACTADOR;CONTRATADA;P.25A;223,56;31;1.318,00;84:00:00;12;48;84,00;RDO
2021;Janeiro;PAMPULHA;COLETA DOMICILIAR C/ COMPACTADOR;CONTRATADA;P.29A;245,95;31;1.560,00;80:20:00;12;48;80,33;RDO
2021;Janeiro;PAMPULHA;COLETA DOMICILIAR C/ COMPACTADOR;CONTRATADA;P.01B;217,81;31;2.060,00;118:45:00;13;52;118,75;RDO
2021;Janeiro;PAMPULHA;COLETA DOMICILIAR C/ COMPACTADOR;CONTRATADA;P.02B;226,29;30;1.561,00;94:35:00;13;52;94,58;RDO
2021;Janeiro;PAMPULHA;COLETA DOMICILIAR C/ COMPACTADOR;CONTRATADA;P.03B;157,69;26;1.292,00;77:34:00;13;52;77,57;RDO
2021;Janeiro;PAMPULHA;COLETA DOMICILIAR C/ COMPACTADOR;CONTRATADA;P.04B;180,64;28;1.346,00;78:15:00;13;52;78,25;RDO
2021;Janeiro;PAMPULHA;COLETA DOMICILIAR C/ COMPACTADOR;CONTRATADA;P.05B;168,60;29;1.311,00;79:10:00;13;52;79,17;RDO
2021;Janeiro;PAMPULHA;COLETA DOMICILIAR C/ COMPACTADOR;CONTRATADA;P.15B;212,92;30;1.551,00;81:08:00;13;52;81,13;RDO
2021;Janeiro;PAMPULHA;COLETA DOMICILIAR C/ COMPACTADOR;CONTRATADA;P.17B;226,78;30;1.593,00;81:30:00;13;52;81,50;RDO
2021;Janeiro;PAMPULHA;COLETA DOMICILIAR C/ COMPACTADOR;CONTRATADA;P.18B;218,21;30;1.621,00;84:50:00;13;52;84,83;RDO
2021;Janeiro;PAMPULHA;COLETA DOMICILIAR C/ COMPACTADOR;CONTRATADA;P.19B;216,01;30;1.558,00;98:00:00;13;52;98,00;RDO
2021;Janeiro;PAMPULHA;COLETA DOMICILIAR C/ COMPACTADOR;CONTRATADA;P.22B;209,84;30;1.448,00;88:40:00;13;52;88,67;RDO
2021;Janeiro;PAMPULHA;COLETA DOMICILIAR C/ COMPACTADOR;CONTRATADA;P.23B;190,39;28;1.723,00;90:35:00;14;56;90,58;RDO
2021;Janeiro;PAMPULHA;COLETA DOMICILIAR C/ COMPACTADOR;CONTRATADA;P.24B;217,09;30;1.646,00;87:27:00;13;52;87,45;RDO
2021;Janeiro;PAMPULHA;COLETA DOMICILIAR C/ COMPACTADOR;CONTRATADA;P.26B;235,79;30;1.792,00;93:40:00;13;52;93,67;RDO
2021;Janeiro;PAMPULHA;COLETA DOMICILIAR C/ COMPACTADOR;CONTRATADA;P.27B;193,13;30;1.688,00;82:25:00;13;52;82,42;RDO
2021;Janeiro;PAMPULHA;COLETA DOMICILIAR C/ COMPACTADOR;CONTRATADA;P.28B;186,24;30;1.569,00;91:05:00;13;52;91,08;RDO
2021;Janeiro;PAMPULHA;COLETA CAÄAMBAS;CONTRATADA;URPV;1.277,20;;;;;;;RCC
2021;Janeiro;PAMPULHA;SERVIÄOS DE MULTITAREFA;CONTRATADA;Locais dep. clandestina;605,55;;;;;;;RSU
2021;Janeiro;PAMPULHA;COLETA DEP.CLANDESTINA CARREG. MEC∂NICO;CONTRATADA;Locais dep. clandestina;437,52;117;6.650,00;307:25:00;43;;307,42;RPU
2021;Janeiro;PAMPULHA;SERVIÄOS DE MULTITAREFA;CONTRATADA;Locais dep. clandestina;93,47;;;;;;;RSU
2021;Fevereiro;PAMPULHA;COLETA DOMICILIAR C/ COMPACTADOR;CONTRATADA;TODOS;6.106,72;;;;;;;RDO
2021;Fevereiro;PAMPULHA;COLETA VILAS E LOCAIS DIF. ACESSO;CONTRATADA;Vilas e locais de dif°cil acesso;96,43;;;;;;;RDO
2021;Fevereiro;PAMPULHA;SERVIÄOS DE MULTITAREFA;CONTRATADA;Locais dep. clandestina;479,38;;;;;;;RSU
2021;Fevereiro;PAMPULHA;COLETA CAÄAMBAS;CONTRATADA;URPV;1.538,05;;;;;;;RCC
2021;Fevereiro;PAMPULHA;SERVIÄOS DE MULTITAREFA;CONTRATADA;Coleta URPV Cam. Carroceira Madeira;321,30;;;;;;;RSU
2021;Fevereiro;PAMPULHA;COLETA DEP.CLANDESTINA CARREG. MEC∂NICO;CONTRATADA;Locais dep. clandestina;319,34;;;;;;;RPU
2021;Maráo;PAMPULHA;COLETA VILAS E LOCAIS DIF. ACESSO;CONTRATADA;Vilas e locais de dif°cil acesso;14,10;5;302,00;24:05:00;4;8;24,08;RDO
2021;Maráo;PAMPULHA;COLETA VILAS E LOCAIS DIF. ACESSO;CONTRATADA;Vilas e locais de dif°cil acesso;68,91;33;1.886,00;112:40:00;20;40;112,67;RDO
2021;Maráo;PAMPULHA;SERVIÄOS DE MULTITAREFA;CONTRATADA;Locais dep. clandestina;504,37;;;;;;;RSU
2021;Maráo;PAMPULHA;SERVIÄOS DE MULTITAREFA;CONTRATADA;Coleta URPV Cam. Carroceira Madeira;310,52;;;;;;;RSU
2021;Maráo;PAMPULHA;COLETA CAÄAMBAS;CONTRATADA;URPV;1.481,76;;;;;;;RCC
2021;Maráo;PAMPULHA;COLETA DEP.CLANDESTINA CARREG. MEC∂NICO;CONTRATADA;Locais dep. clandestina;496,26;;;;;;;RPU
2021;Abril;PAMPULHA;COLETA VILAS E LOCAIS DIF. ACESSO;CONTRATADA;Vilas e locais de dif°cil acesso;87,40;;;;;;;RDO
2021;Abril;PAMPULHA;SERVIÄOS DE MULTITAREFA;CONTRATADA;Locais dep. clandestina;558,18;;;;;;;RSU
2021;Abril;PAMPULHA;SERVIÄOS DE MULTITAREFA;CONTRATADA;Coleta URPV Cam. Carroceira Madeira;274,61;;;;;;;RSU
2021;Abril;PAMPULHA;COLETA CAÄAMBAS;CONTRATADA;URPV;1.422,75;;;;;;;RCC
2021;Abril;PAMPULHA;COLETA DEP.CLANDESTINA CARREG. MEC∂NICO;CONTRATADA;Locais dep. clandestina;1.025,30;84;4.433,00;421:20:00;40;;421,33;RPU
2021;Abril;PAMPULHA;COLETA SELETIVA PMPV;COOPERATIVA;P.17CS;4,02;4;222,00;10:16:00;4;8;10,27;RDO
2021;Abril;PAMPULHA;COLETA SELETIVA PMPV;COOPERATIVA;P.14CS;5,93;4;325,00;23:39:00;4;12;23,65;RDO
2021;Janeiro;PAMPULHA;COLETA SELETIVA PMPV;COOPERATIVA;P.17CS;4,22;4;201,00;11:23:00;;;11,38;RDO
2021;Janeiro;PAMPULHA;COLETA SELETIVA PMPV;COOPERATIVA;P.14CS;5,26;4;281,00;15:36:00;4;12;15,60;RDO
2021;Fevereiro;PAMPULHA;COLETA SELETIVA PMPV;COOPERATIVA;P.17CS;5,07;5;266,00;128:03:00;5;10;128,05;RDO
2021;Fevereiro;PAMPULHA;COLETA SELETIVA PMPV;COOPERATIVA;P.14CS;8,11;5;310,00;21:49:00;5;10;21,82;RDO
2021;Maráo;PAMPULHA;COLETA SELETIVA PMPV;COOPERATIVA;P.17CS;4,12;4;153,00;15:41:00;4;8;15,68;RDO
2021;Maráo;PAMPULHA;COLETA SELETIVA PMPV;COOPERATIVA;P.14CS;6,37;4;182,00;22:17:00;4;8;22,28;RDO
2021;Maio;PAMPULHA;COLETA DOMICILIAR C/ COMPACTADOR;CONTRATADA;P.06A;198,67;199;1.026,00;82:40:00;13;52;82,67;RDO
2021;Maio;PAMPULHA;COLETA DOMICILIAR C/ COMPACTADOR;CONTRATADA;P.07A;155,50;156;1.159,00;88:55:00;13;52;88,92;RDO
2021;Maio;PAMPULHA;COLETA DOMICILIAR C/ COMPACTADOR;CONTRATADA;P.08A;180,09;180;1.099,00;80:05:00;13;52;80,08;RDO
2021;Maio;PAMPULHA;COLETA DOMICILIAR C/ COMPACTADOR;CONTRATADA;P.09A;161,57;162;1.007,00;76:50:00;13;52;76,83;RDO
2021;Maio;PAMPULHA;COLETA DOMICILIAR C/ COMPACTADOR;CONTRATADA;P.10A;164,02;164;1.162,00;78:35:00;13;52;78,58;RDO
2021;Maio;PAMPULHA;COLETA DOMICILIAR C/ COMPACTADOR;CONTRATADA;P.11A;163,24;163;1.096,00;80:00:00;13;52;80,00;RDO
2021;Maio;PAMPULHA;COLETA DOMICILIAR C/ COMPACTADOR;CONTRATADA;P.12A;192,38;192;1.120,00;78:45:00;13;52;78,75;RDO
2021;Maio;PAMPULHA;COLETA DOMICILIAR C/ COMPACTADOR;CONTRATADA;P.13A;138,28;138;861,00;71:30:00;13;52;71,50;RDO
2021;Maio;PAMPULHA;COLETA DOMICILIAR C/ COMPACTADOR;CONTRATADA;P.14A;137,48;137;1.339,00;74:15:00;13;52;74,25;RDO
2021;Maio;PAMPULHA;COLETA DOMICILIAR C/ COMPACTADOR;CONTRATADA;P.16A;154,80;155;952,00;72:20:00;13;52;72,33;RDO
2021;Maio;PAMPULHA;COLETA DOMICILIAR C/ COMPACTADOR;CONTRATADA;P.20A;131,98;132;1.554,00;77:05:00;13;52;77,08;RDO
2021;Maio;PAMPULHA;COLETA DOMICILIAR C/ COMPACTADOR;CONTRATADA;P.21A;180,93;181;1.499,00;92:55:00;13;52;92,92;RDO
2021;Maio;PAMPULHA;COLETA DOMICILIAR C/ COMPACTADOR;CONTRATADA;P.25A;187,52;188;1.067,00;75:05:00;13;52;75,08;RDO
2021;Maio;PAMPULHA;COLETA DOMICILIAR C/ COMPACTADOR;CONTRATADA;P.29A;196,07;196;1.311,00;76:20:00;13;52;76,33;RDO
2021;Maio;PAMPULHA;COLETA DOMICILIAR C/ COMPACTADOR;CONTRATADA;P.30A;93,30;93;769,00;76:20:00;13;52;76,33;RDO
2021;Maio;PAMPULHA;COLETA DOMICILIAR C/ COMPACTADOR;CONTRATADA;P.32A;133,27;133;1.105,00;72:15:00;13;52;72,25;RDO
2021;Maio;PAMPULHA;COLETA DOMICILIAR C/ COMPACTADOR;CONTRATADA;P.01B;184,21;184;1.535,00;91:30:00;12;48;91,50;RDO
2021;Maio;PAMPULHA;COLETA DOMICILIAR C/ COMPACTADOR;CONTRATADA;P.02B;195,27;195;1.134,00;84:05:00;12;48;84,08;RDO
2021;Maio;PAMPULHA;COLETA DOMICILIAR C/ COMPACTADOR;CONTRATADA;P.03B;136,76;137;1.209,00;72:25:00;12;48;72,42;RDO
2021;Maio;PAMPULHA;COLETA DOMICILIAR C/ COMPACTADOR;CONTRATADA;P.04B;155,14;155;934,00;71:20:00;12;48;71,33;RDO
2021;Maio;PAMPULHA;COLETA DOMICILIAR C/ COMPACTADOR;CONTRATADA;P.05B;160,27;160;924,00;74:10:00;12;48;74,17;RDO
2021;Maio;PAMPULHA;COLETA DOMICILIAR C/ COMPACTADOR;CONTRATADA;P.15B;197,51;198;1.153,00;74:10:00;12;48;74,17;RDO
2021;Maio;PAMPULHA;COLETA DOMICILIAR C/ COMPACTADOR;CONTRATADA;P.17B;158,52;159;997,00;69:55:00;12;48;69,92;RDO
2021;Maio;PAMPULHA;COLETA DOMICILIAR C/ COMPACTADOR;CONTRATADA;P.18B;202,29;202;1.648,00;85:15:00;12;48;85,25;RDO
2021;Maio;PAMPULHA;COLETA DOMICILIAR C/ COMPACTADOR;CONTRATADA;P.19B;137,20;137;944,00;64:00:00;12;48;64,00;RDO
2021;Maio;PAMPULHA;COLETA DOMICILIAR C/ COMPACTADOR;CONTRATADA;P.22B;185,62;186;1.114,00;79:40:00;12;48;79,67;RDO
2021;Maio;PAMPULHA;COLETA DOMICILIAR C/ COMPACTADOR;CONTRATADA;P.23B;155,94;156;1.186,00;79:15:00;12;48;79,25;RDO
2021;Maio;PAMPULHA;COLETA DOMICILIAR C/ COMPACTADOR;CONTRATADA;P.24B;170,20;170,2;1.054,00;68:00:00;12;48;68,00;RDO
2021;Maio;PAMPULHA;COLETA DOMICILIAR C/ COMPACTADOR;CONTRATADA;P.26B;151,43;151,43;1.195,00;79:00:00;12;48;79,00;RDO
2021;Maio;PAMPULHA;COLETA DOMICILIAR C/ COMPACTADOR;CONTRATADA;P.27B;176,18;176,18;1.152,00;71:05:00;12;48;71,08;RDO
2021;Maio;PAMPULHA;COLETA DOMICILIAR C/ COMPACTADOR;CONTRATADA;P.28B;197,92;197,92;1.224,00;83:40:00;12;48;83,67;RDO
2021;Maio;PAMPULHA;COLETA DOMICILIAR C/ COMPACTADOR;CONTRATADA;P.31B;203,88;203,88;1.383,00;85:40:00;12;48;85,67;RDO
2021;Maio;PAMPULHA;COLETA DEP.CLANDESTINA CARREG. MEC∂NICO;CONTRATADA;Locais dep. Clandestina;934,61;89;5.820,00;236:45:00;40;10;236,75;RPU
2021;Maio;PAMPULHA;COLETA VILAS E LOCAIS DIF. ACESSO;CONTRATADA;Vilas e locais de dif°cil acesso;87,81;;;;;;;RDO
2021;Maio;PAMPULHA;COLETA SELETIVA PMPV;COOPERATIVA;P.17CS;5,10;4;258,00;14:10:00;4;8;14,17;RDO
2021;Maio;PAMPULHA;COLETA SELETIVA PMPV;COOPERATIVA;P.14CS;6,67;4;334,00;17:38:00;4;11;17,63;RDO
2021;Maio;PAMPULHA;COLETA CAÄAMBAS;CONTRATADA;URPV;1.469,35;;;;;;;RCC
2021;Maio;PAMPULHA;SERVIÄOS DE MULTITAREFA;CONTRATADA;Coleta URPV Cam. Carroceira Madeira;261,58;;;;;;;RSU
2021;Maio;PAMPULHA;SERVIÄOS DE MULTITAREFA;CONTRATADA;Locais dep. Clandestina;563,65;;;;;;;RSU
2021;Junho;PAMPULHA;COLETA VILAS E LOCAIS DIF. ACESSO;CONTRATADA;Vilas e locais de dif°cil acesso;89,91;;;;;;;RDO
2021;Junho;PAMPULHA;COLETA DEP.CLANDESTINA CARREG. MEC∂NICO;CONTRATADA;Locais dep. Clandestina;758,69;74;3.977,00;185:10:00;40;;185,17;RPU
2021;Junho;PAMPULHA;SERVIÄOS DE MULTITAREFA;CONTRATADA;Locais dep. Clandestina;553,96;;;;;;;RSU
